game_id,game_name,price,genres,tags,specs,release_date
339000,Ukrainian Ninja,0,"Action,Casual,Indie","Indie,Action,Casual,Platformer,Side Scroller","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",12/23/2014
448310,Bitardia Cards: Memes of 2ch,0,"Casual,Free to Play,Strategy","Free to Play,Casual,Strategy,Memes,Card Game","Single-player,Multi-player,Cross-Platform Multiplayer",5/19/2016
730,Counter-Strike: Global Offensive,14.99,Action,"FPS,Multiplayer,Shooter,Action,Team-Based,Competitive,Tactical,First-Person,e-sports,PvP,Online Co-Op,Military,Co-op,Strategy,War,Trading,Realistic,Difficult,Fast-Paced,Moddable","Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Valve Anti-Cheat enabled,Stats",8/21/2012
8190,Just Cause 2,14.99,"Action,Adventure","Open World,Action,Sandbox,Third Person,Multiplayer,Adventure,Third-Person Shooter,Shooter,Singleplayer,Exploration,Destruction,Funny,Moddable,Co-op,Atmospheric,3D Vision,Physics,Comedy,Massively Multiplayer,FPS","Single-player,Steam Achievements,Full controller support,Steam Cloud",3/23/2010
206420,Saints Row IV,14.99,"Action,Adventure","Open World,Action,Comedy,Co-op,Third-Person Shooter,Superhero,Sandbox,Funny,Third Person,Character Customization,Adventure,Online Co-Op,Aliens,Parody,Multiplayer,Great Soundtrack,Singleplayer,Sci-fi,Female Protagonist,Dark Humor","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud",8/19/2013
57690,Tropico 4,14.99,"Simulation,Strategy","City Builder,Simulation,Strategy,Management,Comedy,Sandbox,Singleplayer,Great Soundtrack,Economy,Real-Time with Pause,Politics,Building,Resource Management,Funny,Political,Atmospheric,RTS,Cold War,Capitalism,God Game","Single-player,Steam Achievements,Steam Trading Cards",9/1/2011
23700,Puzzle Kingdoms,14.99,Casual,"Casual,Puzzle,Match 3,RPG,Fantasy,Singleplayer","Multi-player,Steam Cloud",4/16/2009
224500,Gnomoria,14.99,"Indie,Simulation,Strategy","Sandbox,Strategy,City Builder,Simulation,Indie,Survival,Building,Crafting,Singleplayer,Isometric,Fantasy,Resource Management,Pixel Graphics,RTS,2D,Management,Base Building,Replay Value,Rogue-like,Difficult","Single-player,Steam Trading Cards,Steam Workshop",2/23/2016
280220,Creeper World 3: Arc Eternal,14.99,"Indie,Simulation,Strategy","Strategy,Tower Defense,Indie,Sci-fi,RTS,Singleplayer,Simulation,Real-Time with Pause,Level Editor,Top-Down,Base Building,Survival","Single-player,Steam Achievements,Steam Cloud,Stats,Includes level editor",3/27/2014
65800,Dungeon Defenders,14.99,"Action,Indie,RPG,Strategy","Tower Defense,RPG,Strategy,Co-op,Action,Online Co-Op,Multiplayer,Fantasy,Indie,Third Person,Local Co-Op,Singleplayer,Local Multiplayer,4 Player Local,Split Screen,Action RPG,Hack and Slash,Loot,Third-Person Shooter,Survival","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards",10/18/2011
413150,Stardew Valley,14.99,"Indie,RPG,Simulation","RPG,Simulation,Pixel Graphics,Agriculture,Crafting,Relaxing,Sandbox,Indie,Singleplayer,Building,Casual,Great Soundtrack,2D,Open World,Cute,Fishing,Dating Sim,Atmospheric,Retro,Multiplayer","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",2/26/2016
250900,The Binding of Isaac: Rebirth,14.99,Action,"Indie,Replay Value,Rogue-like,Difficult,Pixel Graphics,Great Soundtrack,Remake,Dungeon Crawler,Dark,Singleplayer,Local Co-Op,2D,Procedural Generation,Gore,Atmospheric,Action,Rogue-lite,Co-op,Twin Stick Shooter,Horror","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",11/4/2014
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,14.99,RPG,"Open World,RPG,Fantasy,Singleplayer,Moddable,First-Person,Exploration,Adventure,Great Soundtrack,Action,Magic,Sandbox,Character Customization,Atmospheric,Story Rich,Medieval,Action RPG,Classic,Third Person,Dark Fantasy","Single-player,Steam Cloud",9/11/2007
239350,Spelunky,14.99,Indie,"Rogue-like,Platformer,Indie,Difficult,2D,Local Co-Op,Replay Value,Procedural Generation,Action,Perma Death,Rogue-lite,Adventure,Singleplayer,Controller,Co-op,Local Multiplayer,Great Soundtrack,Side Scroller,Multiplayer,Retro","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",8/8/2013
247080,Crypt of the NecroDancer,14.99,"Action,Indie,RPG","Rhythm,Rogue-like,Great Soundtrack,Pixel Graphics,Indie,Female Protagonist,Dungeon Crawler,Difficult,Music,RPG,Local Co-Op,Rogue-lite,Action,2D,Procedural Generation,Adventure,Singleplayer,Co-op,Fantasy,Retro","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor",4/23/2015
241600,Rogue Legacy,14.99,"Action,Indie,RPG","Rogue-like,Platformer,Indie,Action,Singleplayer,2D,Metroidvania,RPG,Rogue-lite,Pixel Graphics,Side Scroller,Controller,Fantasy,Exploration,Medieval,Difficult,Replay Value,Adventure,Procedural Generation,Perma Death","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",6/27/2013
211820,Starbound,14.99,"Action,Adventure,Casual,Indie,RPG","Sandbox,Adventure,Survival,Indie,Crafting,Space,Multiplayer,Building,Pixel Graphics,2D,RPG,Exploration,Action,Open World,Platformer,Sci-fi,Co-op,Singleplayer,Atmospheric,Great Soundtrack","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop",7/22/2016
224540,Ace of Spades: Battle Builder,14.99,"Action,Indie","Action,Multiplayer,Shooter,FPS,Indie,Building,Sandbox,Zombies,First-Person,Class-Based,Voxel,Co-op,Competitive,Funny,Open World,Massively Multiplayer,Replay Value,Casual,Adventure,Free to Play","Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Includes level editor",12/12/2012
201790,Orcs Must Die! 2,14.99,"Action,Indie,Strategy","Tower Defense,Co-op,Action,Strategy,Online Co-Op,Indie,Third Person,Fantasy,Multiplayer,Funny,Comedy,Third-Person Shooter,Singleplayer,Cartoony,RPG,Shooter,Adventure,Female Protagonist,Great Soundtrack,Controller","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",7/30/2012
204360,Castle Crashers®,14.99,"Action,Adventure,Casual,Indie,RPG","Co-op,Action,Adventure,Multiplayer,""Beat em up"",Local Co-Op,Indie,Funny,Online Co-Op,Comedy,Hack and Slash,2D,RPG,Casual,Local Multiplayer,Controller,Great Soundtrack,Fantasy,Side Scroller,Action RPG","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",9/26/2012
322330,Don't Starve Together,14.99,"Adventure,Indie,Simulation","Survival,Multiplayer,Co-op,Open World,Adventure,Crafting,Sandbox,Indie,Difficult,Online Co-Op,2D,Atmospheric,Survival Horror,Strategy,Simulation,Funny,Action,Singleplayer,Horror,Rogue-like","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Full controller support,Steam Trading Cards,Steam Workshop",4/21/2016
207140,SpeedRunners,14.99,"Action,Casual,Indie,Racing,Sports","Multiplayer,Racing,Local Multiplayer,Competitive,Platformer,Indie,Fast-Paced,2D,Action,4 Player Local,Funny,Parkour,Sports,Local Co-Op,Controller,Level Editor,Co-op,Singleplayer,Arcade,Superhero","Single-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Includes level editor",4/19/2016
231160,The Swapper,14.99,"Action,Adventure,Indie","Puzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Adventure,Singleplayer,Great Soundtrack,Psychological Horror,2D,Metroidvania,Action,Exploration,Story Rich,Mystery,Difficult,Side Scroller,Horror","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",5/30/2013
221910,The Stanley Parable,14.99,"Adventure,Indie","Comedy,Narration,Indie,First-Person,Walking Simulator,Funny,Satire,Psychological,Dynamic Narration,Adventure,Exploration,Singleplayer,Multiple Endings,Short,Choices Matter,Story Rich,Atmospheric,Surreal,Puzzle,Casual","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud",10/17/2013
238460,BattleBlock Theater®,14.99,"Action,Adventure,Casual,Indie","Comedy,Co-op,Platformer,Funny,Multiplayer,Indie,Adventure,Local Co-Op,2D,Action,Great Soundtrack,Casual,Puzzle,Online Co-Op,Level Editor,Local Multiplayer,Singleplayer,Difficult,Team-Based,Sandbox","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor",5/15/2014
274190,Broforce,14.99,"Action,Adventure,Casual,Indie","America,Action,Pixel Graphics,Co-op,2D,Platformer,Indie,Local Co-Op,Multiplayer,Side Scroller,Retro,Shooter,Funny,Gore,Local Multiplayer,Comedy,Adventure,Arcade,Casual,Simulation","Single-player,Multi-player,Co-op,Shared/Split Screen,Full controller support,Includes level editor",10/15/2015
24240,PAYDAY™ The Heist,14.99,Action,"FPS,Action,Co-op,Heist,Crime,Multiplayer,Online Co-Op,Shooter,First-Person,Great Soundtrack,Team-Based,Difficult,Stealth,Tactical,Strategy,Singleplayer,Simulation,RPG,Indie,Adventure","Single-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats",10/20/2011
242760,The Forest,14.99,"Action,Adventure,Indie,Simulation,Early Access","Early Access,Survival,Open World,Horror,Crafting,Adventure,Building,First-Person,Survival Horror,Action,Sandbox,Exploration,Atmospheric,Simulation,Indie,Singleplayer,Realistic,Gore,FPS,Zombies","Single-player,Multi-player,Co-op,Steam Cloud",5/30/2014
224480,Octodad: Dadliest Catch,14.99,"Action,Adventure,Indie","Comedy,Physics,Indie,Funny,Family Friendly,Adventure,Local Co-Op,Walking Simulator,Action,Singleplayer,Puzzle,Co-op,Short,Simulation,Third Person,Difficult,Great Soundtrack,Local Multiplayer,Intentionally Awkward Controls,Platformer","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",1/30/2014
359550,Tom Clancy's Rainbow Six® Siege,14.99,Action,"FPS,Multiplayer,Tactical,Action,Shooter,Team-Based,First-Person,Co-op,Strategy,Realistic,Online Co-Op,Competitive,Destruction,Atmospheric,Physics,Singleplayer,Simulation,Massively Multiplayer,Casual,Horror","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support",12/1/2015
40800,Super Meat Boy,14.99,Indie,"Platformer,Indie,Difficult,2D,Great Soundtrack,Singleplayer,Fast-Paced,Retro,Controller,Pixel Graphics,Action,Gore,Time Attack,Funny,Comedy,Side Scroller,Adventure,Replay Value,Casual,Level Editor","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",11/30/2010
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,14.99,RPG,"RPG,Open World,Fantasy,Classic,Great Soundtrack,Moddable,First-Person,Adventure,Singleplayer,Cult Classic,Atmospheric,Magic,Sandbox,Exploration,Story Rich,Action RPG,Character Customization,Medieval,Action,Third Person","Single-player,Steam Cloud",4/29/2002
214770,Guacamelee! Gold Edition,14.99,"Action,Adventure,Indie","Metroidvania,Platformer,Action,Indie,Local Co-Op,""Beat em up"",Adventure,2D,Comedy,Memes,Colorful,Funny,Fighting,Exploration,Great Soundtrack,Co-op,Singleplayer,Controller,Side Scroller,Difficult","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards",8/8/2013
233270,Far Cry 3 - Blood Dragon,14.99,"Action,Adventure","FPS,1980s,Comedy,Open World,Action,Great Soundtrack,Singleplayer,Shooter,Adventure,Sci-fi,Cyberpunk,Stealth,Retro,Funny,First-Person,Dragons,Atmospheric,Futuristic,Parody,Post-apocalyptic","Single-player,Steam Trading Cards,Partial Controller Support",5/1/2013
227100,Sniper Elite: Nazi Zombie Army,14.99,Action,"Zombies,Action,Co-op,Sniper,Third-Person Shooter,World War II,FPS,Shooter,Horror,Multiplayer,Third Person,Survival,Gore,Singleplayer,Online Co-Op,Adventure,Open World,Bullet Time","Single-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards",2/28/2013
250400,How to Survive,14.99,"Action,Adventure,RPG","Zombies,Survival,Crafting,Action,Co-op,RPG,Multiplayer,Online Co-Op,Local Co-Op,Adventure,Hack and Slash,Survival Horror,Open World,Post-apocalyptic,Third Person,Singleplayer,Gore,Comedy,Indie,Funny","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",10/23/2013
236090,Dust: An Elysian Tail,14.99,"Action,Adventure,Indie,RPG","Action,Platformer,Indie,Metroidvania,RPG,Adventure,2D,Singleplayer,Fantasy,Great Soundtrack,""Beat em up"",Hack and Slash,Exploration,Controller,Story Rich,Side Scroller,Anime,Atmospheric,Action RPG,Cute","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",5/24/2013
204450,Call of Juarez® Gunslinger,14.99,Action,"Western,FPS,Action,Story Rich,Bullet Time,Comedy,Singleplayer,Shooter,Narration,First-Person,Adventure,Great Soundtrack,Dynamic Narration,Atmospheric,Arcade,Funny,Historical,Alternate History,Gore,Linear","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",5/22/2013
91330,Iron Front: Digital War Edition,14.99,"Action,Simulation,Strategy","Simulation,Action,World War II,Strategy,Military,FPS,Historical,Realistic,Tactical,Tanks,War,Multiplayer","Single-player,Multi-player",5/25/2012
12200,Bully: Scholarship Edition,14.99,"Action,Adventure","Open World,Action,Adventure,Third Person,Comedy,Singleplayer,Great Soundtrack,Funny,Classic,Sandbox,Dark Humor,Satire,Story Rich,Atmospheric,Exploration,Simulation,Controller,Mature,Multiplayer,First-Person","Single-player,Partial Controller Support",10/21/2008
26800,Braid,14.99,"Casual,Indie,Strategy","Puzzle,Platformer,Indie,Time Manipulation,2D,Singleplayer,Puzzle-Platformer,Great Soundtrack,Difficult,Time Travel,Casual,Strategy,Atmospheric,Classic,Story Rich,Side Scroller,Adventure,Action,Controller,Fantasy","Single-player,Steam Achievements,Full controller support,Steam Cloud",4/10/2009
264060,Full Bore,14.99,"Adventure,Casual,Indie","Indie,Adventure,Puzzle,Casual,Platformer,Great Soundtrack,Exploration,Singleplayer,2D,Puzzle-Platformer,Metroidvania,Pixel Graphics","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",5/6/2014
247910,Sniper Elite: Nazi Zombie Army 2,14.99,"Action,Adventure","Zombies,Action,Co-op,Adventure,Third-Person Shooter,Sniper,Horror,World War II,Shooter,Multiplayer,Bullet Time,Survival,Online Co-Op,Gore,Singleplayer,FPS,Third Person,Survival Horror,Strategy,Stealth","Single-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",10/31/2013
214560,Mark of the Ninja,14.99,"Action,Adventure,Indie","Stealth,Platformer,Ninja,Indie,2D,Action,Singleplayer,Side Scroller,Adventure,Atmospheric,Assassin,Controller,Replay Value,Cartoon,Puzzle,Dark,Short,Strategy,Story Rich,Casual","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",10/16/2012
352460,Dead Realm,14.99,"Action,Adventure,Indie,Strategy","Horror,Multiplayer,Survival Horror,First-Person,Action,Online Co-Op,Survival,Funny,Indie,Co-op,Strategy,Adventure,Atmospheric,Massively Multiplayer,Dark,Psychological Horror,Illuminati,RPG,Open World,FPS","Multi-player,Cross-Platform Multiplayer,Steam Achievements,Stats,Steam Leaderboards",8/3/2015
275100,Shelter 2,14.99,"Adventure,Casual,Indie","Survival,Open World,Adventure,Simulation,Cute,Atmospheric,Indie,Singleplayer,Great Soundtrack,Female Protagonist,Casual,Realistic,Exploration,Story Rich,Relaxing,Family Friendly,Action,Third Person,Walking Simulator","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",3/9/2015
307880,Savage Lands,14.99,"Action,Adventure,Indie,Simulation,Early Access","Early Access,Survival,Open World,Multiplayer,Crafting,Fantasy,Adventure,Sandbox,Action,Co-op,Medieval,RPG,First-Person,Singleplayer,Indie,Simulation,Dragons,Atmospheric,FPS,Horror","Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud",3/5/2015
266130,Breach & Clear,14.99,"Action,RPG,Simulation,Strategy","Strategy,Tactical,Turn-Based Strategy,Simulation,Action,Turn-Based,RPG,Singleplayer,Military,Shooter,Isometric,Indie,Multiplayer","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",3/21/2014
216890,Blood Bowl: Chaos Edition,14.99,"Sports,Strategy","Sports,Strategy,Board Game,Turn-Based,Turn-Based Strategy,Games Workshop,Fantasy,Multiplayer,Competitive,Singleplayer,Tactical,Funny,RPG,Football,Warhammer 40K","Single-player,Multi-player",10/11/2012
246620,Plague Inc: Evolved,14.99,"Casual,Indie,Simulation,Strategy","Strategy,Simulation,Indie,Singleplayer,Multiplayer,Zombies,Casual,Tactical,Replay Value,Post-apocalyptic,Realistic,Atmospheric,2D,Co-op,Sandbox,Difficult,Survival,Horror,Action,Adventure","Single-player,Online Multi-Player,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor",2/18/2016
210770,Sanctum 2,14.99,"Action,Indie,Strategy","Tower Defense,FPS,Co-op,Strategy,Action,Indie,Sci-fi,Online Co-Op,Multiplayer,First-Person,Shooter,Singleplayer,Survival,Female Protagonist,Futuristic,Great Soundtrack,Aliens,RPG,Funny,Adventure","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",5/15/2013
496300,Kingdom: New Lands,14.99,"Indie,Simulation,Strategy","Strategy,Pixel Graphics,Survival,Indie,Singleplayer,Simulation,Tower Defense,Base Building,2D,Exploration,Fantasy,Building,Adventure,Medieval,Great Soundtrack,Atmospheric,Side Scroller,Rogue-like,Open World,Casual","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",8/9/2016
13230,Unreal Tournament 2004: Editor's Choice Edition,14.99,Action,"FPS,Arena Shooter,Action,Classic,Multiplayer,Fast-Paced,Sci-fi,Competitive,Moddable,Great Soundtrack,First-Person,Shooter,Singleplayer,e-sports,Atmospheric,Co-op,Adventure,RPG","Single-player,Multi-player,Steam Trading Cards",3/16/2004
41000,Serious Sam HD: The First Encounter,14.99,"Action,Indie","FPS,Action,Co-op,Shooter,Comedy,Online Co-Op,Indie,Multiplayer,Gore,Classic,First-Person,Singleplayer,Funny,Aliens,Adventure,Colorful,Remake,Difficult,Sci-fi,Score Attack","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",11/24/2009
41500,Torchlight,14.99,RPG,"RPG,Action RPG,Hack and Slash,Dungeon Crawler,Fantasy,Singleplayer,Loot,Indie,Moddable,Action,Adventure,Cartoon,Magic,Female Protagonist,Isometric,Exploration,Steampunk,Co-op","Single-player,Steam Achievements,Steam Cloud,Includes level editor",10/27/2009
237890,Agarest: Generations of War,14.99,"Adventure,RPG,Strategy","JRPG,RPG,Anime,Strategy,Turn-Based,Fantasy,Strategy RPG,Adventure,Tactical RPG,Singleplayer,Turn-Based Strategy,Tactical,Visual Novel,Character Customization,Romance,Dating Sim,Controller,Story Rich","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",2/4/2014
25800,Europa Universalis III Complete,14.99,Strategy,"Grand Strategy,Strategy,Historical,Real-Time with Pause,Sandbox,Political,Simulation,Multiplayer,Singleplayer,Co-op,War,RTS","Single-player,Multi-player,Steam Trading Cards",1/23/2007
113020,Monaco: What's Yours Is Mine,14.99,"Action,Adventure,Casual,Indie,Strategy","Co-op,Stealth,Indie,Heist,Local Co-Op,Strategy,Online Co-Op,Top-Down,Action,Multiplayer,Crime,Casual,Great Soundtrack,Adventure,Controller,Local Multiplayer,Pixel Graphics,2D,Loot,Singleplayer","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor",4/24/2013
386940,Ultimate Chicken Horse,14.99,"Action,Adventure,Casual,Indie","Multiplayer,Funny,Local Multiplayer,Level Editor,Platformer,4 Player Local,Competitive,Action,2D,Casual,Indie,Adventure,Difficult,Strategy,Parkour,Great Soundtrack,Puzzle,Controller,Cute,Singleplayer","Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",3/4/2016
270150,RUNNING WITH RIFLES,14.99,"Action,Indie","Action,Tactical,Shooter,Top-Down,Multiplayer,Co-op,Open World,Indie,War,Strategy,Military,Singleplayer,RPG,Sandbox,RTS,Simulation,Massively Multiplayer,Survival,Isometric,Adventure","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop",4/2/2015
223220,Giana Sisters: Twisted Dreams,14.99,"Action,Indie","Platformer,Indie,Action,Female Protagonist,Great Soundtrack,Singleplayer,Difficult,Kickstarter,Fantasy,2.5D,Side Scroller,2D,Arcade,Controller,Adventure,Multiplayer,Local Multiplayer,Local Co-Op","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",10/22/2012
232430,Gone Home,14.99,"Adventure,Indie","Walking Simulator,Short,Indie,Exploration,Atmospheric,First-Person,Story Rich,Female Protagonist,Adventure,Singleplayer,Great Soundtrack,Interactive Fiction,Mystery,""1990s"",Romance,Narration,Point & Click,Realistic,Relaxing,Psychological Horror","Single-player,Full controller support,Steam Trading Cards,Captions available,Commentary available",8/15/2013
313120,Stranded Deep,14.99,"Adventure,Indie,Early Access","Early Access,Survival,Open World,Crafting,First-Person,Multiplayer,Adventure,Realistic,Exploration,Singleplayer,Building,Sandbox,Simulation,Underwater,Action,Atmospheric,Indie,Co-op,Strategy,Procedural Generation","Single-player,Steam Achievements",1/23/2015
323850,Move or Die,14.99,"Action,Indie","Multiplayer,Funny,Local Multiplayer,Action,Fast-Paced,Indie,2D,4 Player Local,Platformer,Online Co-Op,Casual,Competitive,Local Co-Op,Great Soundtrack,Co-op,Singleplayer,Arcade,Gore,Memes,Moddable","Single-player,Multi-player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Includes level editor",1/21/2016
225260,Brutal Legend,14.99,"Action,Adventure,Strategy","Action,Comedy,Adventure,Open World,Great Soundtrack,Music,Strategy,Third Person,Hack and Slash,RTS,Funny,Fantasy,Singleplayer,Multiplayer,Atmospheric,Action-Adventure,Gothic,""Beat em up"",Action RPG,RPG","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",2/26/2013
10680,Aliens vs. Predator™,14.99,Action,"Action,FPS,Aliens,Sci-fi,Multiplayer,Horror,Shooter,Singleplayer,First-Person,Stealth,Gore,Survival,Atmospheric,Co-op,Survival Horror,Hunting,Blood,Adventure,Online Co-Op,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards",2/16/2010
320760,Tokyo School Life,14.99,Adventure,"Anime,Visual Novel,Dating Sim,Cute,Romance,Adventure,Nudity,Singleplayer,Survival Horror,Story Rich","Single-player,Steam Trading Cards,Partial Controller Support",2/12/2015
311690,Enter the Gungeon,14.99,"Action,Adventure,Indie","Bullet Hell,Pixel Graphics,Rogue-like,Dungeon Crawler,Difficult,Indie,Local Co-Op,Action,Rogue-lite,Loot,Co-op,""Shoot Em Up"",Great Soundtrack,Multiplayer,Top-Down Shooter,Shooter,Adventure,Funny,Action-Adventure,Twin Stick Shooter","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud",4/5/2016
252610,Death Road to Canada,14.99,"Action,Indie,RPG","Pixel Graphics,Zombies,Action,Indie,Rogue-like,Survival,RPG,Local Co-Op,Great Soundtrack,Comedy,Character Customization,2D,Difficult,Co-op,Memes,Multiplayer,Funny,Rogue-lite,Replay Value,Adventure","Single-player,Local Multi-Player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards",7/21/2016
260190,Marc Eck?'s Getting Up: Contents Under Pressure,14.99,"Action,Adventure","Action,Adventure,Parkour,Great Soundtrack,Third Person,Classic,Atmospheric,Stealth,Singleplayer","Single-player,Partial Controller Support",2/14/2006
215530,The Incredible Adventures of Van Helsing,14.99,"Action,Adventure,Indie,RPG","RPG,Hack and Slash,Action RPG,Action,Adventure,Indie,Fantasy,Co-op,Steampunk,Loot,Dungeon Crawler,Singleplayer,Multiplayer,Gothic,Funny,Vampire,Dark Fantasy,Isometric,Magic,Based On A Novel","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",5/22/2013
16450,F.E.A.R. 2: Project Origin,14.99,Action,"Horror,FPS,Action,Singleplayer,Shooter,Bullet Time,Gore,Multiplayer,Psychological Horror,First-Person,Atmospheric,Sci-fi,Classic,Story Rich","Single-player,Multi-player",2/12/2009
225080,Brothers - A Tale of Two Sons,14.99,"Action,Adventure,Indie","Adventure,Atmospheric,Controller,Indie,Story Rich,Short,Puzzle,Fantasy,Singleplayer,Great Soundtrack,Action,Third Person,Platformer,Casual,Local Co-Op,Multiplayer,3D Vision,Colorful,Walking Simulator,Linear","Single-player,Full controller support",9/3/2013
269790,DreadOut,14.99,"Adventure,Indie","Horror,Indie,Adventure,Female Protagonist,Third Person,Singleplayer,Survival Horror,Puzzle,Atmospheric,Survival,Supernatural,Action,Great Soundtrack,Psychological Horror,Zombies","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",5/15/2014
244770,StarMade,14.99,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access","Early Access,Space,Sandbox,Open World,Multiplayer,Building,Sci-fi,Voxel,Adventure,Indie,Crafting,Action,Simulation,Exploration,Strategy,RPG,Space Sim,Co-op,Singleplayer,Massively Multiplayer","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer,Partial Controller Support,Stats",11/27/2014
